"","Kingdom","Phylum","Class","Order","Family","Genus","Specie","C01","C010","C011","C012","C013","C014","C015","C016","C017","C018","C019","C02","C020","C03","C04","C05","C06","C07","C08","C09","C11","C110","C111","C112","C113","C114","C115","C116","C117","C118","C119","C12","C120","C13","C14","C15","C16","C17","C18","C19","C41","C410","C411","C412","C413","C414","C415","C416","C417","C418","C419","C42","C420","C43","C44","C45","C46","C47","C48","C49","C61","C610","C611","C612","C613","C614","C615","C616","C617","C618","C619","C62","C620","C63","C64","C65","C66","C67","C68","C69","C71","C710","C711","C712","C713","C714","C715","C716","C717","C718","C719","C72","C720","C73","C74","C75","C76","C77","C78","C79"
"OTU_890_Rhodoferax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","beta proteobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377877018206802,0,0,0,0,0,0,0,0.0020611473720371,0.00137409824802473,0.00137409824802473,0.000687049124012367,0.000343524562006183,0.000343524562006183,0.000343524562006183,0.000343524562006183,0.00103057368601855,0.000343524562006183,0.000343524562006183,0.000343524562006183,0.000687049124012367,0.00103057368601855,0.000343524562006183,0.000343524562006183,0.00171762281003092,0.000343524562006183,0.00137409824802473
"OTU_891_f_Comamonadaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","f_Comamonadaceae","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0.00171762281003092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041222947440742,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_892_Aquabacterium","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_894_Paucibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Paucibacter","bacterium",0,0.0020611473720371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154586052902783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652696667811749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_895_Ramlibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511851597389213,0,0.000687049124012367,0,0,0.0491240123668842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570250772930265,0,0,0,0,0.0408794228787358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652696667811749,0,0,0,0,0.0302301614565441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676743387152181,0,0,0,0,0.0175197526623154,0.000687049124012367,0,0,0,0,0,0,0,0.000343524562006183,0,0.000343524562006183,0.000343524562006183,0,0,0.000343524562006183,0,0,0,0,0
"OTU_896_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_897_Rivibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rivibacter","bacterium",0.000343524562006183,0.0226726210924081,0,0,0,0.000687049124012367,0.0182068017863277,0,0.000687049124012367,0,0,0.00274819649604947,0,0,0.00240467193404328,0.00721401580212985,0,0,0.00446581930608038,0.00103057368601855,0,0.0212985228443834,0,0,0,0,0.0212985228443834,0.000343524562006183,0.000343524562006183,0,0,0,0,0,0.00137409824802473,0.00274819649604947,0,0.000343524562006183,0.00274819649604947,0,0,0,0,0,0,0,0.0082445894881484,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0.00446581930608038,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0.000343524562006183,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_898_Aquitalea","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chromobacteriaceae","Aquitalea","Aquitalea sp. 7A-187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_899_Curvibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","Albidiferax sp. 7B-211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0
"OTU_900_Rhodoferax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","Albidiferax sp. 7B-223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_901_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_902_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp.",0,0,0,0,0,0,0.00240467193404328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446581930608038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721401580212985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0.00103057368601855,0,0.00103057368601855,0
"OTU_903_Aeromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Aeromonadaceae","Aeromonas","Aeromonas sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_904_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp.",0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_905_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp.",0,0,0.000687049124012367,0,0,0,0.000687049124012367,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0.00240467193404328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274819649604947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0
"OTU_906_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp.",0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_907_Polaromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas","bacterium",0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0.000687049124012367,0.000343524562006183,0.000343524562006183,0.000687049124012367,0.000343524562006183,0
"OTU_908_Dechloromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240467193404328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_909_Pseudarcicella","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella","bacterium",0.000343524562006183,0.000343524562006183,0,0.000687049124012367,0,0,0,0,0,0,0,0.000343524562006183,0.000687049124012367,0.000343524562006183,0,0,0,0,0,0,0,0.000343524562006183,0,0.00274819649604947,0,0.000343524562006183,0,0,0,0.000343524562006183,0,0.000343524562006183,0.000687049124012367,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_910_Massilia","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_911_Variovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","bacterium",0.00343524562006183,0,0.000687049124012367,0,0,0.0020611473720371,0,0.00583991755410512,0,0,0,0.00240467193404328,0,0,0.00137409824802473,0.00480934386808657,0,0.00103057368601855,0,0.00549639299209894,0.00893163861216077,0.00171762281003092,0,0,0,0.000687049124012367,0,0.046719340432841,0,0,0,0,0,0,0,0.0061834421161113,0,0.00103057368601855,0,0.0278254895225009,0.0212985228443834,0.00309172105805565,0,0,0,0.00377877018206802,0,0,0,0,0,0,0,0,0,0.00961868773617314,0,0.00103057368601855,0,0.0425970456887667,0.033665407076606,0.00240467193404328,0.000343524562006183,0,0,0.00446581930608038,0,0,0,0,0,0.000343524562006183,0,0,0,0.0154586052902783,0.000343524562006183,0.00515286843009275,0,0.0477499141188595,0.00309172105805565,0.000343524562006183,0.00343524562006183,0.000687049124012367,0,0.000687049124012367,0.00103057368601855,0.000687049124012367,0.00103057368601855,0.00240467193404328,0.00137409824802473,0.00240467193404328,0.00309172105805565,0.000343524562006183,0.00103057368601855,0.00480934386808657,0.000687049124012367,0,0.00103057368601855,0.00103057368601855
"OTU_912_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp.",0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171762281003092,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0
"OTU_913_Methylophilus","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylophilus","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020611473720371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0
"OTU_914_Rhodoferax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","bacterium",0.000687049124012367,0,0,0,0,0,0,0.0326348333905874,0,0,0,0,0.00515286843009275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0.00377877018206802,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0.0109927859841979,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_915_Limnohabitans","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0
"OTU_916_Roseitalea","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Roseitalea","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0.000343524562006183,0,0,0,0,0,0.000687049124012367,0,0,0,0
"OTU_917_Dechloromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357265544486431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367571281346616,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0.0133974579182412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0.0182068017863277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_918_Rhodoferax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","bacterium",0,0,0,0,0.029886636894538,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0.0185503263483339,0,0,0,0,0,0,0,0.00103057368601855,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0.00171762281003092,0,0,0,0,0,0,0,0.000343524562006183,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0.0041222947440742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_919_Rhodoferax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515286843009275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0.000687049124012367,0.000343524562006183,0.00103057368601855,0.0020611473720371,0.000343524562006183,0.00103057368601855,0.00309172105805565,0.00103057368601855,0.00103057368601855,0.00171762281003092,0.000687049124012367,0.00377877018206802,0.00103057368601855,0.00137409824802473,0.000687049124012367,0.000687049124012367,0.00171762281003092,0.000343524562006183,0.00480934386808657
"OTU_920_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_921_Limnohabitans","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","bacterium",0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0.000343524562006183,0.000343524562006183,0,0,0,0.000343524562006183,0
"OTU_922_Polaromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas","bacterium",0,0,0,0,0.158021298522844,0,0,0,0,0,0,0,0.000687049124012367,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0.10443146684988,0,0,0,0,0,0.000687049124012367,0,0.00137409824802473,0.0082445894881484,0,0,0,0,0.000343524562006183,0,0,0,0,0,0.0226726210924081,0.000343524562006183,0,0,0,0,0,0,0.00583991755410512,0.00309172105805565,0,0,0,0,0,0,0,0,0,0,0.0158021298522844,0,0,0,0,0,0,0,0.000687049124012367,0.00171762281003092,0,0,0,0,0,0,0.00103057368601855,0.00103057368601855,0,0.000343524562006183,0.000343524562006183,0.000343524562006183,0.000687049124012367,0.000687049124012367,0,0,0,0.000343524562006183,0.000687049124012367,0,0,0,0.000343524562006183,0.000343524562006183,0.000343524562006183,0.000687049124012367
"OTU_923_Curvibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","Curvibacter sp.",0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0.000343524562006183,0.00137409824802473,0.000343524562006183,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_924_Limnohabitans","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Curvibacter sp.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0
"OTU_925_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp.",0,0.000343524562006183,0,0,0,0.000343524562006183,0,0,0.00446581930608038,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_926_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas sp.",0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_927_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","bacterium",0,0.000343524562006183,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0
"OTU_928_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0
"OTU_929_Cellvibrio","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Cellvibrio","bacterium",0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690484369632429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078667124699416,0,0,0,0,0,0,0,0,0,0,0,0,0.00343524562006183,0.0041222947440742,0,0.00103057368601855,0.00309172105805565,0.00171762281003092,0.00377877018206802,0.00755754036413604,0.00240467193404328,0.00171762281003092,0.00137409824802473,0.0020611473720371,0.00377877018206802,0,0.000687049124012367,0.000343524562006183,0.00103057368601855,0.00309172105805565,0.00137409824802473,0.00515286843009275
"OTU_930_f_Porticoccaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","f_Porticoccaceae","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_931_f_Comamonadaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","f_Comamonadaceae","beta proteobacterium",0.00343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240467193404328,0,0,0,0,0.00446581930608038,0.0020611473720371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041222947440742,0,0,0,0,0.00171762281003092,0.00309172105805565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377877018206802,0,0,0,0,0.00309172105805565,0.00755754036413604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343524562006183,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0
